category,name,image_url,description,price,url
Laptop,"Lenovo LOQ 15 15IRX9 Intel Core i5-13450HX RTX 3050 With 6GB Graphics 15.6"" FHD Gaming Laptop100000৳119000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Lenovo-LOQ-a-3990.jpg,,100000৳,https://www.vertech.com.bd//product/lenovo-loq-15-15irx9-fhd-gaming-laptop
Laptop,"HP Envy x360 14-es1013dx Intel Core 5 120U Series 1 Intel® Graphics 14"" FHD Laptop71990৳89000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-Envy-x360-14-es1013dx-a-3676.jpg,,71990৳,https://www.vertech.com.bd//product/hp-envy-x360-14-es1013dx-intel-core-5-120u-fhd-laptop
Laptop,"ASUS Zenbook 14 UX3405CA-U7512 Intel Core Ultra 7-255H Intel Arc Graphics 14"" FHD Laptop123990৳135000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/ASUS-Zenbook-14X-a-3051.jpg,,123990৳,https://www.vertech.com.bd//product/asus-zenbook-14-ux3405ca-u7512-fhd-laptop
Laptop,"ASUS Vivobook 14 X1404VA Intel Core i3-1315U Intel UHD Graphics 14"" Laptop47990৳62000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/ASUS-Vivobook-Go-15-E1504F-Silver-2140.jpg,,47990৳,https://www.vertech.com.bd//product/asus-vivobook-14-x1404va-laptop
Laptop,"Asus TUF A15 FA507NVR AMD Ryzen 7 7435HS RTX 4060 With 8GB Graphics 15.6"" FHD Gaming Laptop138500৳152900৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/ASUS-TUF-Gaming-A15-FA507U-a-2010.jpg,,138500৳,https://www.vertech.com.bd//product/asus-tuf-a15-fa507nvr-gaming-laptop
Laptop,"ASUS TUF A15 FA506NC AMD Ryzen 5–7535HS NVIDIA GeForce RTX 3050 With 4GB Graphic 15.6"" Gaming Laptop92990৳115000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/ASUS-TUF-A15-FA506Nfr-6040.jpg,,92990৳,https://www.vertech.com.bd//product/asus-tuf-a15-fa506nc-gaming-laptop
Laptop,"Acer Nitro V15 ANV15-41-R1BK AMD Ryzen 5 7535HS Nvidia GeForce RTX 2050 With 4GB 15.6"" Gaming Laptop81990৳98000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Acer-Nitro-V15-8643.jpg,,81990৳,https://www.vertech.com.bd//product/acer-nitro-v15-anv15-41-r1bk-amd-ryzen-5-7535hs-gaming-laptop
Laptop,"Lenovo Yoga 7 16IML9 2-in-1 Intel Core Ultra 7 155U Intel Arc Graphics 16"" FHD+ Laptop124000৳134000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/LENOVO-YOGA-7-5861.jpg,,124000৳,https://www.vertech.com.bd//product/lenovo-yoga-7-16iml9-laptop
Laptop,"Acer Aspire Lite Intel Core i5-13500H Intel UHD Graphics 15.6"" FHD Laptop61000৳72000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Acer-Aspire-Lite-AL15-52--a-3744.jpg,,61000৳,https://www.vertech.com.bd//product/acer-aspire-lite-intel-core-i5-13500h-laptop
Laptop,Macbook Air M4 13-Inch 24GB/512GB 10 Core CPU 10 Core GPU170000৳Add to CartCompare,https://adminapi.vertech.com.bd/storage/media/medium/Macbook-Air-M4-Sky-blue-1935.jpg,,170000৳,https://www.vertech.com.bd//product/macbook-air-m4-13-inch-24gb512gb-10-core-cpu-10-core-gpu
Laptop,"HP Spectre 14-EU0013DX-Intel Core Ultra 7 Series-155H Intel Arc Graphics 14"" Laptop220000৳225000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-Spectre-14-EU0013DX-a-7852.jpg,,220000৳,https://www.vertech.com.bd//product/hp-spectre-14-eu0013dx-intel-core-ultra-7-series-155h-14-laptop
Laptop,"Lenovo Yoga 7i 14ILL10 2-in-1 Intel Ultra 7-256V Copilot+ PC Intel ARC Graphics 14"" OLED Laptop145000৳156000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Lenovo-Yoga-7i-14ILL10-a-9904.jpg,,145000৳,https://www.vertech.com.bd//product/lenovo-yoga-7i-14ill10-oled-laptop
Laptop,"Asus ZenBook 14 UX3402V 13th Gen Intel Core i9-13900H Intel Graphic 14"" Laptop145000৳173000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Asus-ZenBook-14-UX3402V-a-5205.jpg,,145000৳,https://www.vertech.com.bd//product/asus-zenbook-14-ux3402v-laptop
Laptop,MacBook Air M1 13-inch 8/256GB Space Gray78500৳120000৳Add to CartCompare,https://adminapi.vertech.com.bd/storage/media/medium/2323-92738.jpg,,78500৳,https://www.vertech.com.bd//product/macbook-air-m1-8256gb-13-inch-space-gray
Laptop,"Lenovo LOQ 15ARP9 AMD Ryzen 5 7235HS NVIDIA GeForce RTX 3050 With 6GB Graphics 15.6"" Gaming Laptop89990৳107000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Lenovo-LOQ-15-15IAX9-(1)-9708.jpg,,89990৳,https://www.vertech.com.bd//product/lenovo-loq-15arp9-amd-ryzen-5-7235hs-gaming-laptop
Laptop,"HP OmniBook Ultra Flip Laptop 14-fh0013nia + PC Core ULTRA 7-256V Intel Arc Graphics 14"" Laptop195000৳235000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-OmniBook-a-1957.jpg,,195000৳,https://www.vertech.com.bd//product/hp-omnibook-ultra-flip-14-fh0013nia-laptop
Laptop,MacBook Pro M3 Pro 14-Inch 18GB/512GB 11 Core CPU 14 Core GPU202500৳320000৳Add to CartCompare,https://adminapi.vertech.com.bd/storage/media/medium/MacBook-Pro-M3-14inch-Silver-1368.jpg,,202500৳,https://www.vertech.com.bd//product/macbook-pro-m3-pro-14-inch-18gb512gb-11-core-cpu-14-core-gpu
Laptop,"Lenovo IdeaPad 5 14IRH9 2-in-1 Core i5 13420H Integrated Intel Iris Xe Graphics 14"" Touch LaptopTBAAdd to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Lenovo-IdeaPad-5-14IRU9-a-4157.jpg,,TBA,https://www.vertech.com.bd//product/lenovo-ideapad-5-14iru9-2-in-1-touch-laptop
Laptop,"ASUS ROG Zephyrus G16 GU605MI-QR078W Intel Core Ultra 9 185H NVIDIA GeForce RTX 4070 With 8GB Graphics 16"" Gaming Laptop275000৳320000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/ASUS-ROG-Zephyrus-G16-GU605MI-QR078W-5514.jpg,,275000৳,https://www.vertech.com.bd//product/asus-rog-zephyrus-g16-gu605mi-qr078w-16-gaming-laptop
Laptop,"HP Victus 15-FA1033NN Intel Core i5-12500H VIDIA GeForce RTX 4060 with 8GB Graphics 15.6"" FHD Gaming Laptop113000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-Victus-15-FA1033NN-a-7204.jpg,,113000৳,https://www.vertech.com.bd//product/hp-victus-15-fa1033nn-gaming-laptop
Laptop,"Acer Nitro V15 ANV15-5156GY  Intel Core i5-13420H NVIDIA GeForce RTX 3050 With 6GB 15.6"" Gaming Laptop93000৳108000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Acer-Nitro-V15-ANV15-13th-Gen-Intel-Core-i5-13420H-NVIDIA-GeForce-RTX-3050-With-6-GB-Graphics-15.6-Gaming-Laptop-2758.jpg,,93000৳,https://www.vertech.com.bd//product/acer-nitro-v15-anv15-intel-core-i5-gaming-laptop
Laptop,"Acer Nitro V15 ANV15 13th Gen Intel Core i5-13420H NVIDIA GeForce RTX 4050 With 6GB 15.6"" Gaming Laptop99990৳121000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Acer-Nitro-V-15-ANV15-51-789J-d-6307.jpg,,99990৳,https://www.vertech.com.bd//product/acer-nitro-v15-anv15-gaming-laptop
Laptop,"Hp Envy x360 14-es1023dx Intel Core 7 150U Intel Graphics 14"" FHD Laptop114500৳120000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/hppp-5209.jpg,,114500৳,https://www.vertech.com.bd//product/hp-envy-x360-14-es1023dx-ultra-7-150u-laptop
Laptop,"HP VICTUS 15-FB3093DX AMD Ryzen 7 7445HS NVIDIA GeForce RTX 4050 With 6GB Graphic 15.6"" Gaming Laptop107000৳117000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-VICTUS-15-FB3093DX-a-9597.jpg,,107000৳,https://www.vertech.com.bd//product/hp-victus-15-fb3093dx-amd-ryzen-7-7445hs-gaming-laptop
